   name   params aux1 aux2    stage/arc    chunk/index
   item 03FFFF02 0000 00FF in sea/Room12 ACTR/004
   item 03FFFF02 0000 00FF in sea/Room12 ACTR/005
   item 03FFFF01 0000 00FF in sea/Room12 ACTR/006
  Ikada 00000000 0000 0000 in sea/Room12 ACTR/007
  Ikada 00000000 0000 0000 in sea/Room12 ACTR/008
ootubo1 717F7F02 0000 00FF in sea/Room12 ACTR/009
 kotubo 707F7F01 0000 00FF in sea/Room12 ACTR/00A
 kotubo 707F7F01 0000 00FF in sea/Room12 ACTR/00B
 kotubo 707F7F00 0000 00FF in sea/Room12 ACTR/00C
ootubo1 717F7F29 0000 00FF in sea/Room12 ACTR/00D
 kotubo 707F7F01 0000 00FF in sea/Room12 ACTR/00E
 kotubo 707F7F00 0000 00FF in sea/Room12 ACTR/00F
  Ktaru 737F7F2B 0000 00FF in sea/Room12 ACTR/010
     Bk FFFF28EB 001F 00FF in sea/Room12 ACTR/011
 Kamome FFFFFFFF 0000 0000 in sea/Room12 ACTR/012
 Kamome FFFFFFFF 0000 0000 in sea/Room12 ACTR/013
 Kamome FFFFFFFF 0000 0000 in sea/Room12 ACTR/014
 Kamome FFFFFFFF 0000 0000 in sea/Room12 ACTR/015
 Kamome FFFFFFFF 0000 0000 in sea/Room12 ACTR/016
 Kamome FFFFFFFF 0000 0000 in sea/Room12 ACTR/017
 Kamome FFFFFFFF 0000 0000 in sea/Room12 ACTR/018
 Kamome FFFFFFFF 0000 0000 in sea/Room12 ACTR/019
 Kamome FFFFFFFF 0000 0000 in sea/Room12 ACTR/01A
 Kamome FFFFFFFF 0000 0000 in sea/Room12 ACTR/01B
  Tpost FFFFFFFF 0000 0000 in sea/Room12 ACTR/01C
   Svsp FF0EFFF4 0000 0000 in sea/Room12 ACTR/01D
   item 03FFFF01 0000 00FF in sea/Room12 ACTR/01E
   item 03E0FF01 0000 00FF in sea/Room12 ACTR/01F
   item 03E0FF01 0000 00FF in sea/Room12 ACTR/020
  NpcSo FFFFFFFF 32EE 0000 in sea/Room12 ACTR/021
  TagSo 00001E00 0000 0000 in sea/Room12 ACTR/022
  TagSo 00001E01 0000 0000 in sea/Room12 ACTR/023
  TagSo 00001E02 0000 0000 in sea/Room12 ACTR/024
  TagSo 00001E03 0000 0000 in sea/Room12 ACTR/025
  TagSo 00001E04 0000 0000 in sea/Room12 ACTR/026
AND_SW2 E2E40002 00FF 0001 in sea/Room12 ACTR/027
   Aygr 00000001 0000 0000 in sea/Room12 ACTR/028
     Bk FFFF64EB 001F 00E2 in sea/Room12 ACTR/029
 kotubo 707F7F00 0000 00FF in sea/Room12 ACTR/02A
ootubo1 717F7F20 0000 00FF in sea/Room12 ACTR/02B
ootubo1 717F7F3A 0000 00FF in sea/Room12 ACTR/02C
 kotubo 707F7F00 0000 00FF in sea/Room12 ACTR/02D
     Bk FFFF64EB 001F 00E3 in sea/Room12 ACTR/02E
 kotubo 707F7F09 0000 00FF in sea/Room12 ACTR/02F
 kotubo 707F7F09 0000 00FF in sea/Room12 ACTR/030
ootubo1 717F7F20 0000 00FF in sea/Room12 ACTR/031
ootubo1 717F7F20 0000 00FF in sea/Room12 ACTR/032
     Bk FFFF28EB 001F 00FF in sea/Room12 ACTR/033
 c_blue 070F0203 0000 0032 in sea/Room12 ACTR/034
  Oship FF10FF01 FF2A 0000 in sea/Room12 ACTR/035
 Kamome FFFF0406 0000 0000 in sea/Room12 ACTR/036
Pitfall 00FFFF01 0000 FFFF in sea/Room12 ACTR/037
 TagMSo 0001FFFF 0000 0000 in sea/Room12 ACTR/038
 Kanban 00000347 0000 0000 in sea/Room12 ACTR/039
Pitfall 00FF0000 0000 0002 in sea/Room12 ACTR/03A
Salvag2 300FF051 0000 0000 in sea/Room12 SCOB/000
Salvag2 301FF041 0000 0000 in sea/Room12 SCOB/001
 agbCSW FFE8FFFF FFFF 0008 in sea/Room12 SCOB/002
 SwSlvg 20FFF051 0000 00E8 in sea/Room12 SCOB/003
 AttTag 000000FF 0000 0000 in sea/Room12 SCOB/004
 AttTag 000000FF 0000 0000 in sea/Room12 SCOB/005
Salvage 00BFF071 0000 0000 in sea/Room12 SCOB/006
Salvage 00BFF071 0000 0001 in sea/Room12 SCOB/007
Salvage 00BFF071 0000 0002 in sea/Room12 SCOB/008
Salvage 00BFF071 0000 0003 in sea/Room12 SCOB/009
  Com_A 03FF0000 0000 0000 in sea/Room12 SCOB/00A
 SW_C00 0003FFE0 0000 0000 in sea/Room12 SCOB/00B
 AttTag 000002E0 0000 0000 in sea/Room12 SCOB/00C
 SW_C00 0003FFE1 0000 0000 in sea/Room12 SCOB/00D
 AttTag 000002E1 0000 0000 in sea/Room12 SCOB/00E
agbMARK 00FFFFFF 0022 0002 in sea/Room12 SCOB/00F
 AttTag 000003FF 0000 0000 in sea/Room12 SCOB/010
HyoiKam FFFFFFFF 0000 0000 in sea/Room12 SCOB/011
 tkrAOs FF0E4288 000C 04FF in sea/Room12 TRES/000
kusax21 00000FC2 0000 0000 in sea/Room12 TGOB/000
kusax21 00000FC2 0000 0000 in sea/Room12 TGOB/001
kusax21 00000FC2 0000 0000 in sea/Room12 TGOB/002
kusax21 00000FC2 0000 0000 in sea/Room12 TGOB/003
kusax21 00000FC2 0000 0000 in sea/Room12 TGOB/004
kusax21 00000FC2 0000 0000 in sea/Room12 TGOB/005
kusax21 00000FC2 0000 0000 in sea/Room12 TGOB/006
kusax21 00000FC2 0000 0000 in sea/Room12 TGOB/007
kusax21 00000FC2 0000 0000 in sea/Room12 TGOB/008
kusax21 00000FC2 0000 0000 in sea/Room12 TGOB/009
kusax21 00000FC2 0000 0000 in sea/Room12 TGOB/00A
kusax21 00000FC2 0000 0000 in sea/Room12 TGOB/00B
kusax21 00000FC2 0000 0000 in sea/Room12 TGOB/00C
kusax21 00000FC2 0000 0000 in sea/Room12 TGOB/00D
kusax21 00000FC2 0000 0000 in sea/Room12 TGOB/00E
kusax21 00000FC2 0000 0000 in sea/Room12 TGOB/00F
kusax21 00000FC2 0000 0000 in sea/Room12 TGOB/010
kusax21 00000FC2 0000 0000 in sea/Room12 TGOB/011
kusax21 00000FC2 0000 0000 in sea/Room12 TGOB/012
kusax21 00000FC2 0000 0000 in sea/Room12 TGOB/013
kusax21 00000FC2 0000 0000 in sea/Room12 TGOB/014
kusax21 00000FC2 0000 0000 in sea/Room12 TGOB/015
kusax21 00000FC2 0000 0000 in sea/Room12 TGOB/016
kusax21 00000FC2 0000 0000 in sea/Room12 TGOB/017
kusax21 00000FC2 0000 0000 in sea/Room12 TGOB/018
 kusax7 00000FC1 0000 0000 in sea/Room12 TGOB/019
 kusax7 00000FC1 0000 0000 in sea/Room12 TGOB/01A
 kusax7 00000A81 0000 0000 in sea/Room12 TGOB/01B
 kusax7 00000FC1 0000 0000 in sea/Room12 TGOB/01C
 kusax7 00000FC1 0000 0000 in sea/Room12 TGOB/01D
 kusax7 00000FC1 0000 0000 in sea/Room12 TGOB/01E
 kusax7 00000FC1 0000 0000 in sea/Room12 TGOB/01F
 kusax7 00000DC1 0000 0000 in sea/Room12 TGOB/020
 kusax7 00000FC1 0000 0000 in sea/Room12 TGOB/021
 kusax7 00000FC1 0000 0000 in sea/Room12 TGOB/022
 kusax7 00000FC1 0000 0000 in sea/Room12 TGOB/023
 kusax7 00000FC1 0000 0000 in sea/Room12 TGOB/024
 kusax7 00000FC1 0000 0000 in sea/Room12 TGOB/025
 kusax7 00000A81 0000 0000 in sea/Room12 TGOB/026
 kusax7 00000FC1 0000 0000 in sea/Room12 TGOB/027
 kusax7 00000FC1 0000 0000 in sea/Room12 TGOB/028
 kusax7 00000FC1 0000 0000 in sea/Room12 TGOB/029
 kusax7 00000DC1 0000 0000 in sea/Room12 TGOB/02A
 kusax7 00000FC1 0000 0000 in sea/Room12 TGOB/02B
 kusax7 00000FC1 0000 0000 in sea/Room12 TGOB/02C
 kusax7 00000FC1 0000 0000 in sea/Room12 TGOB/02D
 kusax7 00000FC1 0000 0000 in sea/Room12 TGOB/02E
 kusax7 00000FC1 0000 0000 in sea/Room12 TGOB/02F
 kusax7 00000FC1 0000 0000 in sea/Room12 TGOB/030
 kusax7 00000FC1 0000 0000 in sea/Room12 TGOB/031
 kusax7 00000FC1 0000 0000 in sea/Room12 TGOB/032
 kusax7 00000FC1 0000 0000 in sea/Room12 TGOB/033
 kusax7 00000FC1 0000 0000 in sea/Room12 TGOB/034
 kusax7 00000FC1 0000 0000 in sea/Room12 TGOB/035
 kusax7 00000FC1 0000 0000 in sea/Room12 TGOB/036
 kusax7 00000FC1 0000 0000 in sea/Room12 TGOB/037
 kusax7 00000FC1 0000 0000 in sea/Room12 TGOB/038
 kusax7 00000DC1 0000 0000 in sea/Room12 TGOB/039
 kusax7 00000FC1 0000 0000 in sea/Room12 TGOB/03A
 kusax7 00000A81 0000 0000 in sea/Room12 TGOB/03B
 kusax7 00000FC1 0000 0000 in sea/Room12 TGOB/03C
 kusax7 00000FC1 0000 0000 in sea/Room12 TGOB/03D
 kusax7 00000A81 0000 0000 in sea/Room12 TGOB/03E
 kusax7 00000FC1 0000 0000 in sea/Room12 TGOB/03F
 kusax7 00000FC1 0000 0000 in sea/Room12 TGOB/040
 kusax7 00000FC1 0000 0000 in sea/Room12 TGOB/041
 kusax7 00000FC1 0000 0000 in sea/Room12 TGOB/042
 kusax7 00000FC1 0000 0000 in sea/Room12 TGOB/043
 kusax7 00000FC1 0000 0000 in sea/Room12 TGOB/044
 kusax7 00000DC1 0000 0000 in sea/Room12 TGOB/045
 kusax7 00000FC1 0000 0000 in sea/Room12 TGOB/046
 kusax7 00000FC1 0000 0000 in sea/Room12 TGOB/047
 kusax7 00000FC1 0000 0000 in sea/Room12 TGOB/048
 kusax7 00000FC1 0000 0000 in sea/Room12 TGOB/049
 kusax7 00000A81 0000 0000 in sea/Room12 TGOB/04A
 kusax1 00000F00 0000 0000 in sea/Room12 TGOB/04B
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/04C
 kusax1 00000F00 0000 0000 in sea/Room12 TGOB/04D
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/04E
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/04F
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/050
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/051
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/052
 kusax1 00000F00 0000 0000 in sea/Room12 TGOB/053
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/054
 kusax1 00000F40 0000 0000 in sea/Room12 TGOB/055
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/056
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/057
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/058
 kusax1 00000F00 0000 0000 in sea/Room12 TGOB/059
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/05A
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/05B
 kusax1 00000F00 0000 0000 in sea/Room12 TGOB/05C
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/05D
 kusax1 00000F40 0000 0000 in sea/Room12 TGOB/05E
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/05F
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/060
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/061
 kusax1 00000F00 0000 0000 in sea/Room12 TGOB/062
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/063
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/064
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/065
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/066
 kusax1 00000F40 0000 0000 in sea/Room12 TGOB/067
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/068
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/069
 kusax1 00000F00 0000 0000 in sea/Room12 TGOB/06A
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/06B
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/06C
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/06D
 kusax1 00000F40 0000 0000 in sea/Room12 TGOB/06E
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/06F
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/070
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/071
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/072
 kusax1 00000F40 0000 0000 in sea/Room12 TGOB/073
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/074
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/075
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/076
 kusax1 00000F40 0000 0000 in sea/Room12 TGOB/077
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/078
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/079
 kusax1 00000F00 0000 0000 in sea/Room12 TGOB/07A
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/07B
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/07C
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/07D
 kusax1 00000F40 0000 0000 in sea/Room12 TGOB/07E
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/07F
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/080
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/081
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/082
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/083
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/084
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/085
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/086
 kusax1 00000F40 0000 0000 in sea/Room12 TGOB/087
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/088
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/089
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/08A
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/08B
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/08C
 kusax1 00000F00 0000 0000 in sea/Room12 TGOB/08D
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/08E
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/08F
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/090
 kusax1 00000A00 0000 0000 in sea/Room12 TGOB/091
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/092
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/093
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/094
 kusax1 00000F00 0000 0000 in sea/Room12 TGOB/095
 kusax1 00000F40 0000 0000 in sea/Room12 TGOB/096
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/097
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/098
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/099
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/09A
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/09B
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/09C
 kusax1 00000F00 0000 0000 in sea/Room12 TGOB/09D
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/09E
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/09F
 kusax1 00000F40 0000 0000 in sea/Room12 TGOB/0A0
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/0A1
 kusax1 00000A00 0000 0000 in sea/Room12 TGOB/0A2
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/0A3
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/0A4
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/0A5
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/0A6
 kusax1 00000F00 0000 0000 in sea/Room12 TGOB/0A7
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/0A8
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/0A9
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/0AA
 kusax1 00000A00 0000 0000 in sea/Room12 TGOB/0AB
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/0AC
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/0AD
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/0AE
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/0AF
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/0B0
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/0B1
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/0B2
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/0B3
 kusax1 00000F00 0000 0000 in sea/Room12 TGOB/0B4
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/0B5
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/0B6
 kusax1 00000A00 0000 0000 in sea/Room12 TGOB/0B7
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/0B8
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/0B9
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/0BA
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/0BB
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/0BC
 kusax1 00000F00 0000 0000 in sea/Room12 TGOB/0BD
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/0BE
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/0BF
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/0C0
 kusax1 00000A00 0000 0000 in sea/Room12 TGOB/0C1
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/0C2
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/0C3
 kusax1 00000FC0 0000 0000 in sea/Room12 TGOB/0C4
 kusax1 00000F00 0000 0000 in sea/Room12 TGOB/0C5
  swood 00000010 0000 0000 in sea/Room12 TGOB/0C6
  swood 00000010 0000 0000 in sea/Room12 TGOB/0C7
  swood 00000010 0000 0000 in sea/Room12 TGOB/0C8
  swood 00000010 0000 0000 in sea/Room12 TGOB/0C9
  swood 00000010 0000 0000 in sea/Room12 TGOB/0CA
  swood 00000010 0000 0000 in sea/Room12 TGOB/0CB
 Oyashi FFFFFFFF 0000 0000 in sea/Room13 ACTR/000
 Oyashi FFFFFFFF 0000 0000 in sea/Room13 ACTR/001
  Tpost FFFFFFFF 0000 0000 in sea/Room13 ACTR/002
 dragon FFFFFFFF 0000 0000 in sea/Room13 ACTR/003
 Ebrock F27F441E 0000 00FF in sea/Room13 ACTR/004
 Ebrock F27F411E 0000 00FF in sea/Room13 ACTR/005
 Ebrock F27FFF3F 0000 00FF in sea/Room13 ACTR/006
 Ebrock F27F431E 0000 00FF in sea/Room13 ACTR/007
 Oyashi FFFFFFFF 0000 0000 in sea/Room13 ACTR/008
   item 03FF0D02 0000 00FF in sea/Room13 ACTR/009
    Ac1 FFFFFFFF 0000 0000 in sea/Room13 ACTR/00A
     Hr 00FF3000 0000 0000 in sea/Room13 ACTR/00B
    Bm1 0000FF02 0000 0000 in sea/Room13 ACTR/00C
    Bm4 00FF0000 0000 0000 in sea/Room13 ACTR/00D
    Bm4 00FF0100 0000 0000 in sea/Room13 ACTR/00E
    Bm4 00FF0200 0000 0000 in sea/Room13 ACTR/00F
    Bm5 00FF0001 0000 0000 in sea/Room13 ACTR/010
    Bm5 00FF0101 0000 0000 in sea/Room13 ACTR/011
    Bm5 00FF0201 0000 0000 in sea/Room13 ACTR/012
   Piwa 0002032C 0000 0000 in sea/Room13 ACTR/013
   Piwa 0002032B 0000 0000 in sea/Room13 ACTR/014
osiBLK0 81003C00 0000 3D1A in sea/Room13 ACTR/015
  Ecube 8C004500 0000 241B in sea/Room13 ACTR/016
  Ecube 8C004500 0000 2422 in sea/Room13 ACTR/017
  Btsw2 001C0000 0000 0000 in sea/Room13 ACTR/018
  Esekh 00003000 0000 0000 in sea/Room13 ACTR/019
 Esekh2 0000FF01 0000 0000 in sea/Room13 ACTR/01A
 Rcloud 00000000 0000 0000 in sea/Room13 ACTR/01B
 Oyashi FFFFFFFF 0000 0000 in sea/Room13 ACTR/01C
Ebrock2 F47F453F 0000 00FF in sea/Room13 ACTR/01D
Ebrock2 F47FFF3F 0000 00FF in sea/Room13 ACTR/01E
Ebrock2 F47FFF3F 0000 00FF in sea/Room13 ACTR/01F
Ebrock2 F47FFF3F 0000 00FF in sea/Room13 ACTR/020
Ebrock2 F47FFF3F 0000 00FF in sea/Room13 ACTR/021
    Kui FFFF0401 0000 0000 in sea/Room13 ACTR/022
kusax21 00000EC2 0000 0000 in sea/Room13 ACTR/023
kusax21 00000FC2 0000 0000 in sea/Room13 ACTR/024
 kusax1 00000FC0 0000 0000 in sea/Room13 ACTR/025
kusax21 00000EC2 0000 0000 in sea/Room13 ACTR/026
 kusax7 00000841 0000 0000 in sea/Room13 ACTR/027
 kusax1 00000FC0 0000 0000 in sea/Room13 ACTR/028
kusax21 00000EC2 0000 0000 in sea/Room13 ACTR/029
 kusax7 00000DC1 0000 0000 in sea/Room13 ACTR/02A
 kusax7 00000EC1 0000 0000 in sea/Room13 ACTR/02B
 kusax7 00000DC1 0000 0000 in sea/Room13 ACTR/02C
 kusax1 00000FC0 0000 0000 in sea/Room13 ACTR/02D
 kusax1 00000FC0 0000 0000 in sea/Room13 ACTR/02E
 kusax1 00000FC0 0000 0000 in sea/Room13 ACTR/02F
 kusax1 00000FC0 0000 0000 in sea/Room13 ACTR/030
 kusax1 00000FC0 0000 0000 in sea/Room13 ACTR/031
 kusax1 00000FC0 0000 0000 in sea/Room13 ACTR/032
 kusax1 00000FC0 0000 0000 in sea/Room13 ACTR/033
 kusax1 00000FC0 0000 0000 in sea/Room13 ACTR/034
 kusax1 00000FC0 0000 0000 in sea/Room13 ACTR/035
 kusax1 00000FC0 0000 0000 in sea/Room13 ACTR/036
 kusax1 00000FC0 0000 0000 in sea/Room13 ACTR/037
 kusax1 000009C0 0000 0000 in sea/Room13 ACTR/038
 kusax1 000009C0 0000 0000 in sea/Room13 ACTR/039
 kusax1 000009C0 0000 0000 in sea/Room13 ACTR/03A
 kusax1 000009C0 0000 0000 in sea/Room13 ACTR/03B
 kusax1 000009C0 0000 0000 in sea/Room13 ACTR/03C
 kusax1 000009C0 0000 0000 in sea/Room13 ACTR/03D
 kusax1 000009C0 0000 0000 in sea/Room13 ACTR/03E
  NpcSo FFFFFFFF 32EF 0000 in sea/Room13 ACTR/03F
  TagSo 00001E00 0000 0000 in sea/Room13 ACTR/040
  TagSo 00001E01 0000 0000 in sea/Room13 ACTR/041
  TagSo 00001E02 0000 0000 in sea/Room13 ACTR/042
  TagSo 00001E03 0000 0000 in sea/Room13 ACTR/043
  TagSo 00001E04 0000 0000 in sea/Room13 ACTR/044
MtoriSU 00000000 0000 0000 in sea/Room13 ACTR/045
ootubo1 717FFF20 0000 00FF in sea/Room13 ACTR/046
ootubo1 717FFF20 0000 00FF in sea/Room13 ACTR/047
  flwr7 00000FE4 0000 0000 in sea/Room13 ACTR/048
  flwr7 00000FE4 0000 0000 in sea/Room13 ACTR/049
 TrFlag FFFFFFFF 0000 0000 in sea/Room13 ACTR/04A
 TrFlag FFFFFFFF 0000 0000 in sea/Room13 ACTR/04B
 TrFlag FFFFFFFF 0000 0000 in sea/Room13 ACTR/04C
  flwr7 000008E4 0000 0000 in sea/Room13 ACTR/04D
   Evsw 031820E2 0000 0000 in sea/Room13 ACTR/04E
   Evsw 032708E3 0000 0000 in sea/Room13 ACTR/04F
 Ebrock F27F6F1E 0000 00FF in sea/Room13 ACTR/050
 kusax1 00000FC0 0000 0000 in sea/Room13 ACTR/051
 kusax1 00000FC0 0000 0000 in sea/Room13 ACTR/052
 kusax1 00000FC0 0000 0000 in sea/Room13 ACTR/053
 kusax1 00000FC0 0000 0000 in sea/Room13 ACTR/054
ootubo1 717FFF0A 0000 00FF in sea/Room13 ACTR/055
ootubo1 717FFF0A 0000 00FF in sea/Room13 ACTR/056
   item 01FF0F01 0000 00FF in sea/Room13 ACTR/057
   item 01FF0F01 0000 00FF in sea/Room13 ACTR/058
   item 01FF0F00 0000 00FF in sea/Room13 ACTR/059
   item 01FF0F01 0000 00FF in sea/Room13 ACTR/05A
   item 01FF0F01 0000 00FF in sea/Room13 ACTR/05B
   item 01FF0F01 0000 00FF in sea/Room13 ACTR/05C
   Evsw 030F02E4 0000 0000 in sea/Room13 ACTR/05D
Pitfall 00FFFF02 0000 FFFF in sea/Room13 ACTR/05E
 Ebrock F27F033F 0000 0037 in sea/Room13 ACTR/05F
 TagMSo 0001FFFF 0000 0000 in sea/Room13 ACTR/060
    Kui FFFF0400 0000 0000 in sea/Room13 ACTR/061
    Kui FFFF0400 0000 0000 in sea/Room13 ACTR/062
   item 01FF0B04 0000 00FF in sea/Room13 ACTR/063
   Evsw 031280E5 0000 0000 in sea/Room13 ACTR/064
   kani FFFFFFFF 0000 0000 in sea/Room13 ACTR/Layer0/000
   kani FFFFFFFF 0000 0000 in sea/Room13 ACTR/Layer0/001
 Kamome FFFFFFFF 0000 0000 in sea/Room13 ACTR/Layer0/002
 Kamome FFFFFFFF 0000 0000 in sea/Room13 ACTR/Layer0/003
 Kamome FFFFFFFF 0000 0000 in sea/Room13 ACTR/Layer0/004
 Kamome FFFFFFFF 0000 0000 in sea/Room13 ACTR/Layer0/005
 Kamome FFFFFFFF 0000 0000 in sea/Room13 ACTR/Layer0/006
     Bb FF2114FF 001F 00FF in sea/Room13 ACTR/Layer0/007
     Bb FFFF2307 001F 00FF in sea/Room13 ACTR/Layer0/008
  keeth FFFF7F00 0000 00FF in sea/Room13 ACTR/Layer0/009
  keeth FFFF7F00 0000 00FF in sea/Room13 ACTR/Layer0/00A
BFlower 0000FF0F 0000 0000 in sea/Room13 ACTR/Layer0/00B
BFlower 0000FF0F 0000 0000 in sea/Room13 ACTR/Layer0/00C
BFlower 0000FF01 4000 0000 in sea/Room13 ACTR/Layer0/00D
BFlower 0000FF01 4000 0000 in sea/Room13 ACTR/Layer0/00E
BFlower 0000FF01 4000 0000 in sea/Room13 ACTR/Layer0/00F
BFlower 0000FF01 4000 0000 in sea/Room13 ACTR/Layer0/010
BFlower 0000FF01 4000 0000 in sea/Room13 ACTR/Layer0/011
BFlower 0000FF01 4000 0000 in sea/Room13 ACTR/Layer0/012
BFlower 0000FF01 4000 0000 in sea/Room13 ACTR/Layer0/013
BFlower 0000FF0F 0000 0000 in sea/Room13 ACTR/Layer0/014
BFlower 0000FF0F 0000 0000 in sea/Room13 ACTR/Layer0/015
BFlower 0000FF0F 0000 0000 in sea/Room13 ACTR/Layer0/016
BFlower 0000FF0F 0000 0000 in sea/Room13 ACTR/Layer0/017
BFlower 0000FF0F 0000 0000 in sea/Room13 ACTR/Layer0/018
BFlower 0000FF0F 0000 0000 in sea/Room13 ACTR/Layer0/019
 Kanban 0000032A 0000 0000 in sea/Room13 ACTR/Layer0/01A
 Kanban 00000337 0000 0000 in sea/Room13 ACTR/Layer0/01B
 Kanban 00000329 0000 0000 in sea/Room13 ACTR/Layer0/01C
 Kanban 0000033E 0000 0000 in sea/Room13 ACTR/Layer0/01D
 koisi1 707FFFC0 0000 0000 in sea/Room13 ACTR/Layer0/01E
 koisi1 707FFFC2 0000 0000 in sea/Room13 ACTR/Layer0/01F
 koisi1 707FFFC2 0000 0000 in sea/Room13 ACTR/Layer0/020
 koisi1 707FFFCA 0000 0000 in sea/Room13 ACTR/Layer0/021
